Id,Cliente_Id,Valor,DataHora,Hora,Minuto,Segundo,Dia
2552,523,-1.0,2020-12-18T00:39:36.000Z,0,39,36,2020-12-18
2551,73,-1.0,2020-12-18T00:39:28.000Z,0,39,28,2020-12-18
2550,523,-1.0,2020-12-18T00:39:20.000Z,0,39,20,2020-12-18
2549,73,-3.0,2020-12-18T00:38:51.000Z,0,38,51,2020-12-18
2546,73,-2.0,2020-12-18T00:16:26.000Z,0,16,26,2020-12-18
2545,73,-2.0,2020-12-18T00:15:54.000Z,0,15,54,2020-12-18
2544,523,-1.0,2020-12-17T23:45:43.000Z,23,45,43,2020-12-17
2543,523,-1.0,2020-12-17T23:45:16.000Z,23,45,16,2020-12-17
2542,523,-1.0,2020-12-17T23:44:44.000Z,23,44,44,2020-12-17
2541,74,-2.0,2020-12-17T23:43:01.000Z,23,43,1,2020-12-17
2540,74,-1.0,2020-12-17T23:42:04.000Z,23,42,4,2020-12-17
2537,523,-1.0,2020-12-17T22:57:38.000Z,22,57,38,2020-12-17
2536,523,-1.0,2020-12-17T22:57:06.000Z,22,57,6,2020-12-17
2535,523,-1.0,2020-12-17T22:56:41.000Z,22,56,41,2020-12-17
2534,523,-1.0,2020-12-17T22:14:30.000Z,22,14,30,2020-12-17
2533,523,-1.0,2020-12-17T22:14:08.000Z,22,14,8,2020-12-17
2532,523,-1.0,2020-12-17T22:13:18.000Z,22,13,18,2020-12-17
2530,74,-2.0,2020-12-17T21:57:45.000Z,21,57,45,2020-12-17
2529,74,-5.0,2020-12-17T21:57:23.000Z,21,57,23,2020-12-17
2525,74,-1.0,2020-12-17T01:43:58.000Z,1,43,58,2020-12-17
2524,74,-2.0,2020-12-17T01:43:18.000Z,1,43,18,2020-12-17
2523,523,-1.0,2020-12-17T01:36:10.000Z,1,36,10,2020-12-17
2522,523,-1.0,2020-12-17T01:34:31.000Z,1,34,31,2020-12-17
2521,523,-1.0,2020-12-17T01:34:14.000Z,1,34,14,2020-12-17
2519,523,-1.0,2020-12-17T00:58:33.000Z,0,58,33,2020-12-17
2518,523,-1.0,2020-12-17T00:58:12.000Z,0,58,12,2020-12-17
2516,523,-1.0,2020-12-17T00:38:23.000Z,0,38,23,2020-12-17
2515,523,-1.0,2020-12-17T00:37:43.000Z,0,37,43,2020-12-17
2513,523,-1.0,2020-12-16T22:13:37.000Z,22,13,37,2020-12-16
2512,523,-1.0,2020-12-16T22:13:13.000Z,22,13,13,2020-12-16
2511,74,-2.0,2020-12-16T22:13:03.000Z,22,13,3,2020-12-16
2510,74,-5.0,2020-12-16T22:12:25.000Z,22,12,25,2020-12-16
2505,530,-5.0,2020-12-16T11:59:53.000Z,11,59,53,2020-12-16
2504,530,-5.0,2020-12-16T11:58:04.000Z,11,58,4,2020-12-16
2502,529,-1.0,2020-12-16T00:51:24.000Z,0,51,24,2020-12-16
2501,529,-1.0,2020-12-16T00:50:55.000Z,0,50,55,2020-12-16
2500,529,-1.0,2020-12-16T00:39:27.000Z,0,39,27,2020-12-16
2499,529,-1.0,2020-12-16T00:39:02.000Z,0,39,2,2020-12-16
2498,529,-1.0,2020-12-16T00:38:24.000Z,0,38,24,2020-12-16
2491,73,-2.0,2020-12-15T22:40:43.000Z,22,40,43,2020-12-15
2490,73,-1.0,2020-12-15T22:40:12.000Z,22,40,12,2020-12-15
2868,523,-1.0,2020-12-25T21:12:04.000Z,21,12,4,2020-12-25
2867,523,-1.0,2020-12-25T21:11:38.000Z,21,11,38,2020-12-25
2862,533,-1.0,2020-12-25T20:51:33.000Z,20,51,33,2020-12-25
2861,523,-1.0,2020-12-25T20:50:48.000Z,20,50,48,2020-12-25
2860,533,-1.0,2020-12-25T20:50:07.000Z,20,50,7,2020-12-25
2859,533,-1.0,2020-12-25T20:49:38.000Z,20,49,38,2020-12-25
2858,523,-1.0,2020-12-25T20:49:10.000Z,20,49,10,2020-12-25
2857,74,-1.0,2020-12-25T20:45:11.000Z,20,45,11,2020-12-25
2855,74,-1.0,2020-12-25T20:43:20.000Z,20,43,20,2020-12-25
2851,74,-3.0,2020-12-24T01:40:07.000Z,1,40,7,2020-12-24
2850,74,-2.0,2020-12-24T01:39:56.000Z,1,39,56,2020-12-24
2849,73,-2.0,2020-12-24T00:42:57.000Z,0,42,57,2020-12-24
2848,73,-1.0,2020-12-24T00:42:40.000Z,0,42,40,2020-12-24
2846,534,-1.0,2020-12-24T00:21:58.000Z,0,21,58,2020-12-24
2845,534,-1.0,2020-12-24T00:21:32.000Z,0,21,32,2020-12-24
2842,534,-1.0,2020-12-24T00:04:14.000Z,0,4,14,2020-12-24
2841,534,-1.0,2020-12-24T00:04:04.000Z,0,4,4,2020-12-24
2837,533,-1.0,2020-12-23T21:46:25.000Z,21,46,25,2020-12-23
2836,533,-1.0,2020-12-23T21:45:39.000Z,21,45,39,2020-12-23
2835,533,-1.0,2020-12-23T21:45:15.000Z,21,45,15,2020-12-23
2834,533,-1.0,2020-12-23T21:44:46.000Z,21,44,46,2020-12-23
2823,74,-2.0,2020-12-23T01:24:07.000Z,1,24,7,2020-12-23
2822,74,-3.0,2020-12-23T01:23:50.000Z,1,23,50,2020-12-23
2821,73,-3.0,2020-12-23T01:21:26.000Z,1,21,26,2020-12-23
2820,73,-1.0,2020-12-23T01:20:58.000Z,1,20,58,2020-12-23
2819,73,-1.0,2020-12-23T01:20:12.000Z,1,20,12,2020-12-23
2818,73,-1.0,2020-12-23T01:20:00.000Z,1,20,0,2020-12-23
2817,73,-2.0,2020-12-23T01:19:38.000Z,1,19,38,2020-12-23
2816,73,-2.0,2020-12-23T01:18:56.000Z,1,18,56,2020-12-23
2815,74,-5.0,2020-12-23T01:13:48.000Z,1,13,48,2020-12-23
2814,74,-1.0,2020-12-23T01:12:38.000Z,1,12,38,2020-12-23
2812,74,-5.0,2020-12-23T00:58:59.000Z,0,58,59,2020-12-23
2811,74,-1.0,2020-12-23T00:58:33.000Z,0,58,33,2020-12-23
2810,73,-1.0,2020-12-23T00:49:15.000Z,0,49,15,2020-12-23
2809,73,-1.0,2020-12-23T00:48:57.000Z,0,48,57,2020-12-23
2803,533,-1.0,2020-12-22T23:45:46.000Z,23,45,46,2020-12-22
2802,533,-1.0,2020-12-22T23:44:34.000Z,23,44,34,2020-12-22
2801,73,-2.0,2020-12-22T23:43:35.000Z,23,43,35,2020-12-22
2800,73,-2.0,2020-12-22T23:43:19.000Z,23,43,19,2020-12-22
2799,533,-1.0,2020-12-22T23:43:15.000Z,23,43,15,2020-12-22
2798,73,-2.0,2020-12-22T23:43:01.000Z,23,43,1,2020-12-22
2797,73,-2.0,2020-12-22T23:14:06.000Z,23,14,6,2020-12-22
2796,73,-10.0,2020-12-22T23:13:21.000Z,23,13,21,2020-12-22
2795,73,-2.0,2020-12-22T23:11:53.000Z,23,11,53,2020-12-22
2794,73,-2.0,2020-12-22T23:11:14.000Z,23,11,14,2020-12-22
2756,73,-2.0,2020-12-22T01:04:33.000Z,1,4,33,2020-12-22
2755,73,-3.0,2020-12-22T01:03:46.000Z,1,3,46,2020-12-22
2754,533,-1.0,2020-12-22T01:03:13.000Z,1,3,13,2020-12-22
2753,73,-5.0,2020-12-22T01:03:08.000Z,1,3,8,2020-12-22
2752,533,-1.0,2020-12-22T01:01:36.000Z,1,1,36,2020-12-22
2751,533,-1.0,2020-12-22T01:01:07.000Z,1,1,7,2020-12-22
2750,533,-1.0,2020-12-22T01:00:10.000Z,1,0,10,2020-12-22
2746,73,-2.0,2020-12-22T00:43:20.000Z,0,43,20,2020-12-22
2745,73,-3.0,2020-12-22T00:42:59.000Z,0,42,59,2020-12-22
2744,533,-2.0,2020-12-22T00:41:20.000Z,0,41,20,2020-12-22
2743,533,-1.0,2020-12-22T00:40:32.000Z,0,40,32,2020-12-22
2742,533,-1.0,2020-12-22T00:40:06.000Z,0,40,6,2020-12-22
2741,533,-1.0,2020-12-22T00:39:25.000Z,0,39,25,2020-12-22
2740,73,-1.0,2020-12-22T00:36:47.000Z,0,36,47,2020-12-22
2739,73,-5.0,2020-12-22T00:36:22.000Z,0,36,22,2020-12-22
2734,533,-1.0,2020-12-22T00:16:12.000Z,0,16,12,2020-12-22
2733,533,-1.0,2020-12-22T00:15:47.000Z,0,15,47,2020-12-22
2732,534,-1.0,2020-12-22T00:15:35.000Z,0,15,35,2020-12-22
2731,533,-1.0,2020-12-22T00:15:19.000Z,0,15,19,2020-12-22
2730,534,-2.0,2020-12-22T00:15:16.000Z,0,15,16,2020-12-22
2729,534,-1.0,2020-12-22T00:14:03.000Z,0,14,3,2020-12-22
2728,529,-1.0,2020-12-22T00:09:28.000Z,0,9,28,2020-12-22
2727,529,-1.0,2020-12-22T00:08:59.000Z,0,8,59,2020-12-22
2726,73,-2.0,2020-12-21T23:27:00.000Z,23,27,0,2020-12-21
2725,73,-5.0,2020-12-21T23:26:17.000Z,23,26,17,2020-12-21
2017,74,-1.0,2020-12-09T00:09:50.000Z,0,9,50,2020-12-09
2013,74,-1.0,2020-12-08T23:45:17.000Z,23,45,17,2020-12-08
2012,74,-1.0,2020-12-08T23:44:47.000Z,23,44,47,2020-12-08
2011,74,-1.0,2020-12-08T23:44:12.000Z,23,44,12,2020-12-08
2010,74,-1.0,2020-12-08T23:43:48.000Z,23,43,48,2020-12-08
2009,523,-2.0,2020-12-08T23:43:06.000Z,23,43,6,2020-12-08
2008,523,-1.0,2020-12-08T23:42:01.000Z,23,42,1,2020-12-08
2007,523,-2.0,2020-12-08T23:41:28.000Z,23,41,28,2020-12-08
2003,523,-2.0,2020-12-08T23:14:21.000Z,23,14,21,2020-12-08
2002,523,-4.0,2020-12-08T23:13:51.000Z,23,13,51,2020-12-08
2001,74,-1.0,2020-12-08T23:13:33.000Z,23,13,33,2020-12-08
2000,74,-1.0,2020-12-08T23:12:59.000Z,23,12,59,2020-12-08
1999,74,-1.0,2020-12-08T23:12:43.000Z,23,12,43,2020-12-08
1998,74,-1.0,2020-12-08T23:12:03.000Z,23,12,3,2020-12-08
1996,74,-1.0,2020-12-08T22:42:47.000Z,22,42,47,2020-12-08
1995,74,-1.0,2020-12-08T22:42:03.000Z,22,42,3,2020-12-08
1994,74,-1.0,2020-12-08T22:41:46.000Z,22,41,46,2020-12-08
1993,74,-1.0,2020-12-08T22:41:29.000Z,22,41,29,2020-12-08
1992,74,-1.0,2020-12-08T22:40:55.000Z,22,40,55,2020-12-08
1991,523,-2.0,2020-12-08T22:40:42.000Z,22,40,42,2020-12-08
1990,523,-4.0,2020-12-08T22:39:51.000Z,22,39,51,2020-12-08
1986,74,-1.0,2020-12-08T22:16:29.000Z,22,16,29,2020-12-08
1985,74,-1.0,2020-12-08T22:14:41.000Z,22,14,41,2020-12-08
1983,74,-1.0,2020-12-08T22:13:10.000Z,22,13,10,2020-12-08
1982,74,-1.0,2020-12-08T22:12:32.000Z,22,12,32,2020-12-08
1981,74,-1.0,2020-12-08T22:11:33.000Z,22,11,33,2020-12-08
1980,523,-1.0,2020-12-08T22:10:08.000Z,22,10,8,2020-12-08
1979,523,-2.0,2020-12-08T22:09:24.000Z,22,9,24,2020-12-08
1977,523,-1.0,2020-12-08T22:02:05.000Z,22,2,5,2020-12-08
1976,523,-1.0,2020-12-08T22:01:03.000Z,22,1,3,2020-12-08
1972,523,-1.0,2020-12-08T21:02:35.000Z,21,2,35,2020-12-08
1971,523,-1.0,2020-12-08T21:02:13.000Z,21,2,13,2020-12-08
1970,523,-1.0,2020-12-08T21:01:30.000Z,21,1,30,2020-12-08
1969,523,-1.0,2020-12-08T21:00:48.000Z,21,0,48,2020-12-08
1968,523,-1.0,2020-12-08T21:00:09.000Z,21,0,9,2020-12-08
1967,523,-1.0,2020-12-08T20:59:35.000Z,20,59,35,2020-12-08
1966,523,-1.0,2020-12-08T20:59:09.000Z,20,59,9,2020-12-08
1965,523,-1.0,2020-12-08T20:58:15.000Z,20,58,15,2020-12-08
1964,523,-1.0,2020-12-08T20:57:48.000Z,20,57,48,2020-12-08
1963,523,-1.0,2020-12-08T20:56:57.000Z,20,56,57,2020-12-08
1961,523,-2.0,2020-12-08T20:49:00.000Z,20,49,0,2020-12-08
1960,523,-4.0,2020-12-08T20:47:11.000Z,20,47,11,2020-12-08
1959,73,-1.0,2020-12-08T20:44:57.000Z,20,44,57,2020-12-08
1958,73,-1.0,2020-12-08T20:43:45.000Z,20,43,45,2020-12-08
1955,74,-1.0,2020-12-08T20:03:52.000Z,20,3,52,2020-12-08
1954,74,-1.0,2020-12-08T20:02:51.000Z,20,2,51,2020-12-08
1953,74,-1.0,2020-12-08T20:01:21.000Z,20,1,21,2020-12-08
1927,74,-10.0,2020-12-05T22:36:28.000Z,22,36,28,2020-12-05
1926,74,-1.0,2020-12-05T22:35:34.000Z,22,35,34,2020-12-05
1917,74,-2.0,2020-12-04T20:34:58.000Z,20,34,58,2020-12-04
1916,74,-2.0,2020-12-04T20:34:15.000Z,20,34,15,2020-12-04
1905,73,-50.0,2020-12-04T00:27:46.000Z,0,27,46,2020-12-04
1904,73,-20.0,2020-12-04T00:26:27.000Z,0,26,27,2020-12-04
1894,74,-1.0,2020-12-04T00:01:29.000Z,0,1,29,2020-12-04
1893,74,-1.0,2020-12-04T00:01:04.000Z,0,1,4,2020-12-04
1892,2,-1.0,2020-12-03T23:52:22.000Z,23,52,22,2020-12-03
1891,2,-5.0,2020-12-03T23:51:51.000Z,23,51,51,2020-12-03
2721,534,-2.0,2020-12-21T20:14:12.000Z,20,14,12,2020-12-21
2720,534,-2.0,2020-12-21T20:13:46.000Z,20,13,46,2020-12-21
2708,73,-50.0,2020-12-20T17:10:05.000Z,17,10,5,2020-12-20
2707,73,-10.0,2020-12-20T17:08:45.000Z,17,8,45,2020-12-20
2706,73,-17.0,2020-12-20T17:07:41.000Z,17,7,41,2020-12-20
2701,523,-2.0,2020-12-19T18:04:51.000Z,18,4,51,2020-12-19
2700,523,-2.0,2020-12-19T18:04:09.000Z,18,4,9,2020-12-19
2698,74,-10.0,2020-12-19T17:52:39.000Z,17,52,39,2020-12-19
2697,74,-2.0,2020-12-19T17:52:09.000Z,17,52,9,2020-12-19
2696,74,-4.0,2020-12-19T17:50:53.000Z,17,50,53,2020-12-19
2695,74,-2.0,2020-12-19T17:49:47.000Z,17,49,47,2020-12-19
2694,74,-4.0,2020-12-19T17:49:11.000Z,17,49,11,2020-12-19
2692,534,-1.0,2020-12-19T02:15:17.000Z,2,15,17,2020-12-19
2691,534,-1.0,2020-12-19T02:13:44.000Z,2,13,44,2020-12-19
2687,73,-5.0,2020-12-19T01:50:55.000Z,1,50,55,2020-12-19
2686,73,-3.0,2020-12-19T01:50:27.000Z,1,50,27,2020-12-19
2685,73,-2.0,2020-12-19T01:46:56.000Z,1,46,56,2020-12-19
2683,73,-2.0,2020-12-19T01:45:34.000Z,1,45,34,2020-12-19
2682,523,-1.0,2020-12-19T01:44:52.000Z,1,44,52,2020-12-19
2681,73,-3.0,2020-12-19T01:44:49.000Z,1,44,49,2020-12-19
2680,523,-1.0,2020-12-19T01:44:13.000Z,1,44,13,2020-12-19
2679,523,-1.0,2020-12-19T01:43:31.000Z,1,43,31,2020-12-19
2678,523,-1.0,2020-12-19T01:43:10.000Z,1,43,10,2020-12-19
2675,73,-1.0,2020-12-19T01:27:17.000Z,1,27,17,2020-12-19
2674,73,-1.0,2020-12-19T01:26:56.000Z,1,26,56,2020-12-19
2673,73,-2.0,2020-12-19T01:26:34.000Z,1,26,34,2020-12-19
2672,73,-1.0,2020-12-19T01:26:12.000Z,1,26,12,2020-12-19
2671,73,-1.0,2020-12-19T01:25:42.000Z,1,25,42,2020-12-19
2670,73,-1.0,2020-12-19T01:25:05.000Z,1,25,5,2020-12-19
2668,73,-3.0,2020-12-19T01:14:53.000Z,1,14,53,2020-12-19
2667,73,-2.0,2020-12-19T01:14:03.000Z,1,14,3,2020-12-19
2666,73,-1.0,2020-12-19T01:13:40.000Z,1,13,40,2020-12-19
2665,73,-1.0,2020-12-19T01:13:14.000Z,1,13,14,2020-12-19
2664,73,-5.0,2020-12-19T01:12:39.000Z,1,12,39,2020-12-19
2663,523,-1.0,2020-12-19T01:11:33.000Z,1,11,33,2020-12-19
2662,523,-1.0,2020-12-19T01:10:10.000Z,1,10,10,2020-12-19
2657,74,-1.0,2020-12-19T00:51:20.000Z,0,51,20,2020-12-19
2656,74,-1.0,2020-12-19T00:49:46.000Z,0,49,46,2020-12-19
2655,74,-2.0,2020-12-19T00:49:15.000Z,0,49,15,2020-12-19
2654,73,-5.0,2020-12-19T00:48:13.000Z,0,48,13,2020-12-19
2653,73,-2.0,2020-12-19T00:47:30.000Z,0,47,30,2020-12-19
2652,73,-2.0,2020-12-19T00:44:37.000Z,0,44,37,2020-12-19
2650,73,-2.0,2020-12-19T00:43:29.000Z,0,43,29,2020-12-19
2647,73,-1.0,2020-12-19T00:31:00.000Z,0,31,0,2020-12-19
2646,73,-3.0,2020-12-19T00:30:41.000Z,0,30,41,2020-12-19
2645,73,-1.0,2020-12-19T00:30:24.000Z,0,30,24,2020-12-19
2644,533,-1.0,2020-12-19T00:30:22.000Z,0,30,22,2020-12-19
2643,73,-2.0,2020-12-19T00:30:04.000Z,0,30,4,2020-12-19
2642,523,-1.0,2020-12-19T00:29:41.000Z,0,29,41,2020-12-19
2641,523,-1.0,2020-12-19T00:29:14.000Z,0,29,14,2020-12-19
2640,533,-1.0,2020-12-19T00:28:49.000Z,0,28,49,2020-12-19
2639,73,-5.0,2020-12-19T00:26:20.000Z,0,26,20,2020-12-19
2638,73,-2.0,2020-12-19T00:25:46.000Z,0,25,46,2020-12-19
2637,73,-2.0,2020-12-19T00:25:20.000Z,0,25,20,2020-12-19
2636,73,-3.0,2020-12-19T00:24:54.000Z,0,24,54,2020-12-19
2633,73,-5.0,2020-12-19T00:08:35.000Z,0,8,35,2020-12-19
2632,73,-2.0,2020-12-19T00:07:54.000Z,0,7,54,2020-12-19
2630,523,-1.0,2020-12-19T00:04:35.000Z,0,4,35,2020-12-19
2629,523,-1.0,2020-12-19T00:03:57.000Z,0,3,57,2020-12-19
2617,74,-1.0,2020-12-18T23:03:32.000Z,23,3,32,2020-12-18
2616,74,-1.0,2020-12-18T23:03:03.000Z,23,3,3,2020-12-18
2609,73,-1.0,2020-12-18T22:01:37.000Z,22,1,37,2020-12-18
2608,73,-1.0,2020-12-18T22:01:16.000Z,22,1,16,2020-12-18
2607,73,-1.0,2020-12-18T22:00:56.000Z,22,0,56,2020-12-18
2605,533,-1.0,2020-12-18T20:50:35.000Z,20,50,35,2020-12-18
2604,523,-1.0,2020-12-18T20:50:26.000Z,20,50,26,2020-12-18
2982,74,-5.0,2021-01-08T23:21:53.000Z,23,21,53,2021-01-08
2981,74,-5.0,2021-01-08T23:21:20.000Z,23,21,20,2021-01-08
2980,74,-5.0,2021-01-08T23:20:52.000Z,23,20,52,2021-01-08
2976,533,-3.0,2021-01-08T22:51:10.000Z,22,51,10,2021-01-08
2975,533,-1.0,2021-01-08T22:49:59.000Z,22,49,59,2021-01-08
2974,533,-1.0,2021-01-08T22:49:08.000Z,22,49,8,2021-01-08
2973,533,-1.0,2021-01-08T22:47:32.000Z,22,47,32,2021-01-08
2972,74,-1.0,2021-01-08T22:44:27.000Z,22,44,27,2021-01-08
2971,74,-2.0,2021-01-08T22:44:14.000Z,22,44,14,2021-01-08
2970,74,-2.0,2021-01-08T22:43:57.000Z,22,43,57,2021-01-08
2968,74,-3.0,2021-01-08T22:42:38.000Z,22,42,38,2021-01-08
2965,73,-1.0,2021-01-08T22:30:37.000Z,22,30,37,2021-01-08
2964,73,-1.0,2021-01-08T22:30:09.000Z,22,30,9,2021-01-08
2963,73,-1.0,2021-01-08T22:28:36.000Z,22,28,36,2021-01-08
2962,74,-3.0,2021-01-08T22:15:27.000Z,22,15,27,2021-01-08
2961,74,-5.0,2021-01-08T22:14:17.000Z,22,14,17,2021-01-08
2954,74,-2.0,2021-01-07T18:32:01.000Z,18,32,1,2021-01-07
2953,74,-2.0,2021-01-07T18:30:45.000Z,18,30,45,2021-01-07
2947,74,-1.0,2021-01-06T21:38:33.000Z,21,38,33,2021-01-06
2946,74,-1.0,2021-01-06T21:38:08.000Z,21,38,8,2021-01-06
2945,74,-2.0,2021-01-06T21:37:47.000Z,21,37,47,2021-01-06
2940,533,-1.0,2021-01-04T23:24:13.000Z,23,24,13,2021-01-04
2939,533,-1.0,2021-01-04T23:23:32.000Z,23,23,32,2021-01-04
2938,533,-1.0,2021-01-04T23:22:58.000Z,23,22,58,2021-01-04
2932,74,-5.0,2021-01-03T17:21:46.000Z,17,21,46,2021-01-03
2931,74,-5.0,2021-01-03T17:21:08.000Z,17,21,8,2021-01-03
2930,533,-1.0,2021-01-02T23:23:20.000Z,23,23,20,2021-01-02
2929,533,-1.0,2021-01-02T23:22:43.000Z,23,22,43,2021-01-02
2928,533,-1.0,2021-01-02T23:21:36.000Z,23,21,36,2021-01-02
2923,534,-1.0,2020-12-30T21:38:12.000Z,21,38,12,2020-12-30
2922,534,-1.0,2020-12-30T21:37:37.000Z,21,37,37,2020-12-30
2915,73,-2.0,2020-12-30T00:12:37.000Z,0,12,37,2020-12-30
2914,73,-2.0,2020-12-30T00:11:58.000Z,0,11,58,2020-12-30
2913,73,-2.0,2020-12-29T23:56:57.000Z,23,56,57,2020-12-29
2912,73,-1.0,2020-12-29T23:56:33.000Z,23,56,33,2020-12-29
2911,73,-1.0,2020-12-29T23:17:19.000Z,23,17,19,2020-12-29
2910,73,-1.0,2020-12-29T23:16:53.000Z,23,16,53,2020-12-29
2909,73,-1.0,2020-12-29T23:16:25.000Z,23,16,25,2020-12-29
2908,74,-1.0,2020-12-29T23:13:31.000Z,23,13,31,2020-12-29
2907,74,-1.0,2020-12-29T23:12:57.000Z,23,12,57,2020-12-29
2906,74,-1.0,2020-12-29T23:12:29.000Z,23,12,29,2020-12-29
2905,74,-1.0,2020-12-29T23:09:52.000Z,23,9,52,2020-12-29
2904,74,-1.0,2020-12-29T23:09:16.000Z,23,9,16,2020-12-29
2902,74,-1.0,2020-12-29T22:53:00.000Z,22,53,0,2020-12-29
2900,74,-1.0,2020-12-29T22:52:17.000Z,22,52,17,2020-12-29
2899,74,-1.0,2020-12-29T22:49:01.000Z,22,49,1,2020-12-29
2898,73,-1.0,2020-12-29T22:48:57.000Z,22,48,57,2020-12-29
2897,73,-1.0,2020-12-29T22:48:41.000Z,22,48,41,2020-12-29
2896,73,-1.0,2020-12-29T22:48:24.000Z,22,48,24,2020-12-29
2895,74,-1.0,2020-12-29T22:48:19.000Z,22,48,19,2020-12-29
2894,74,-1.0,2020-12-29T22:47:47.000Z,22,47,47,2020-12-29
2893,523,-1.0,2020-12-29T22:42:13.000Z,22,42,13,2020-12-29
2892,523,-1.0,2020-12-29T22:41:49.000Z,22,41,49,2020-12-29
2891,73,-2.0,2020-12-29T22:36:19.000Z,22,36,19,2020-12-29
2890,73,-1.0,2020-12-29T22:35:16.000Z,22,35,16,2020-12-29
2888,534,-2.0,2020-12-29T02:48:55.000Z,2,48,55,2020-12-29
2887,534,-1.0,2020-12-29T02:48:13.000Z,2,48,13,2020-12-29
2885,73,-2.0,2020-12-28T23:11:00.000Z,23,11,0,2020-12-28
2884,73,-1.0,2020-12-28T23:10:27.000Z,23,10,27,2020-12-28
2877,73,-1.0,2020-12-27T00:18:56.000Z,0,18,56,2020-12-27
2876,73,-1.0,2020-12-27T00:18:40.000Z,0,18,40,2020-12-27
2872,533,-1.0,2020-12-25T21:16:25.000Z,21,16,25,2020-12-25
2870,533,-1.0,2020-12-25T21:15:49.000Z,21,15,49,2020-12-25
2869,533,-1.0,2020-12-25T21:15:16.000Z,21,15,16,2020-12-25
2137,73,-100.0,2020-12-10T21:39:28.000Z,21,39,28,2020-12-10
2129,523,-1.0,2020-12-10T01:36:58.000Z,1,36,58,2020-12-10
2128,523,-1.0,2020-12-10T01:36:37.000Z,1,36,37,2020-12-10
2127,523,-1.0,2020-12-10T01:36:17.000Z,1,36,17,2020-12-10
2126,74,-2.0,2020-12-10T01:35:27.000Z,1,35,27,2020-12-10
2125,74,-3.0,2020-12-10T01:35:05.000Z,1,35,5,2020-12-10
2122,523,-1.0,2020-12-10T01:05:06.000Z,1,5,6,2020-12-10
2121,523,-1.0,2020-12-10T01:04:39.000Z,1,4,39,2020-12-10
2120,523,-1.0,2020-12-10T01:04:14.000Z,1,4,14,2020-12-10
2119,523,-1.0,2020-12-10T01:03:49.000Z,1,3,49,2020-12-10
2116,73,-1.0,2020-12-10T00:45:22.000Z,0,45,22,2020-12-10
2115,73,-1.0,2020-12-10T00:44:05.000Z,0,44,5,2020-12-10
2113,73,-1.0,2020-12-10T00:43:19.000Z,0,43,19,2020-12-10
2112,74,-1.0,2020-12-10T00:37:35.000Z,0,37,35,2020-12-10
2111,74,-2.0,2020-12-10T00:36:42.000Z,0,36,42,2020-12-10
2110,523,-1.0,2020-12-10T00:30:08.000Z,0,30,8,2020-12-10
2109,523,-1.0,2020-12-10T00:29:40.000Z,0,29,40,2020-12-10
2108,523,-1.0,2020-12-10T00:29:10.000Z,0,29,10,2020-12-10
2107,523,-1.0,2020-12-10T00:28:31.000Z,0,28,31,2020-12-10
2104,73,-1.0,2020-12-10T00:14:04.000Z,0,14,4,2020-12-10
2103,73,-1.0,2020-12-10T00:13:36.000Z,0,13,36,2020-12-10
2101,523,-1.0,2020-12-09T23:55:45.000Z,23,55,45,2020-12-09
2100,523,-1.0,2020-12-09T23:54:54.000Z,23,54,54,2020-12-09
2098,73,-1.0,2020-12-09T23:42:41.000Z,23,42,41,2020-12-09
2097,73,-1.0,2020-12-09T23:42:14.000Z,23,42,14,2020-12-09
2096,73,-1.0,2020-12-09T23:41:56.000Z,23,41,56,2020-12-09
2095,73,-2.0,2020-12-09T23:41:28.000Z,23,41,28,2020-12-09
2094,74,-1.0,2020-12-09T23:21:52.000Z,23,21,52,2020-12-09
2093,523,-1.0,2020-12-09T23:21:38.000Z,23,21,38,2020-12-09
2092,74,-1.0,2020-12-09T23:21:18.000Z,23,21,18,2020-12-09
2091,523,-1.0,2020-12-09T23:21:14.000Z,23,21,14,2020-12-09
2090,523,-1.0,2020-12-09T22:52:35.000Z,22,52,35,2020-12-09
2089,523,-1.0,2020-12-09T22:52:04.000Z,22,52,4,2020-12-09
2085,73,-1.0,2020-12-09T21:58:23.000Z,21,58,23,2020-12-09
2084,73,-1.0,2020-12-09T21:57:37.000Z,21,57,37,2020-12-09
2083,73,-1.0,2020-12-09T21:57:20.000Z,21,57,20,2020-12-09
2081,74,-1.0,2020-12-09T21:40:33.000Z,21,40,33,2020-12-09
2080,74,-5.0,2020-12-09T21:39:54.000Z,21,39,54,2020-12-09
2079,74,-2.0,2020-12-09T21:39:32.000Z,21,39,32,2020-12-09
2078,74,-5.0,2020-12-09T21:39:04.000Z,21,39,4,2020-12-09
2075,74,-8.0,2020-12-09T21:15:40.000Z,21,15,40,2020-12-09
2074,74,-1.0,2020-12-09T21:15:12.000Z,21,15,12,2020-12-09
2073,74,-1.0,2020-12-09T21:14:00.000Z,21,14,0,2020-12-09
2072,74,-5.0,2020-12-09T21:13:12.000Z,21,13,12,2020-12-09
2071,74,-5.0,2020-12-09T21:12:27.000Z,21,12,27,2020-12-09
2070,74,-5.0,2020-12-09T21:11:32.000Z,21,11,32,2020-12-09
2066,74,-2.0,2020-12-09T20:59:52.000Z,20,59,52,2020-12-09
2065,74,-5.0,2020-12-09T20:59:16.000Z,20,59,16,2020-12-09
2063,73,-20.0,2020-12-09T18:43:28.000Z,18,43,28,2020-12-09
2062,73,-100.0,2020-12-09T18:41:30.000Z,18,41,30,2020-12-09
2059,523,-2.0,2020-12-09T17:52:37.000Z,17,52,37,2020-12-09
